funs,pkgs,in_multiple_pkgs,contents,urls
set,(unknown),FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
library,base,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
data.frame,base,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
rep,base,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
c,base,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
rep,base,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
factor,base,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
c,base,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
c,base,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
data.frame,base,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
seq,base,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
mutate,dplyr,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
rep,base,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
n,dplyr,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
rep,base,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
n,dplyr,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
row_number,dplyr,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
ggplot,ggplot,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
aes,ggplot,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
geom_abline,ggplot,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
geom_circle,ggforce,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
aes,ggplot,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
geom_circle,ggforce,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
aes,ggplot,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
tail,utils,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
geom_circle,ggforce,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
aes,ggplot,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
coord_fixed,ggplot,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
theme_no_axes,ggforce,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
theme,ggplot,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
element_blank,ggplot,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
tan,base,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
tan,base,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
sqrt,base,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
cos,base,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
sin,base,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
tibble,dplyr,TRUE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
mutate,dplyr,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
area_poly,(unknown),FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
apothem_poly,(unknown),FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
height_pyramid,(unknown),FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
vol_pyramid,(unknown),FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
ggplot,ggplot,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
aes,ggplot,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
as.factor,base,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
geom_point,ggplot,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
labs,ggplot,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
ylim,ggplot,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
c,base,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
theme_minimal,ggplot,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
filter,dplyr,TRUE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
c,base,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
ggplot,ggplot,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
aes,ggplot,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
as.factor,base,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
geom_col,ggplot,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
aes,ggplot,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
labs,ggplot,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
theme_minimal,ggplot,FALSE,content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-06-maximizing-magnetic-volume-the-perfect-bowl.Rmd
set,(unknown),FALSE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
suppressMessages,base,FALSE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
library,base,FALSE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
suppressMessages,base,FALSE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
library,base,FALSE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
tibble,dplyr,TRUE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
seq.Date,base,FALSE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
ymd,lubridate,FALSE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
ymd,lubridate,FALSE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
format.Date,base,FALSE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
mutate,dplyr,FALSE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
stri_reverse,stringi,FALSE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
filter,dplyr,TRUE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
kable,knitr,FALSE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
tibble,dplyr,TRUE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
seq_len,base,FALSE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
length,base,FALSE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
combn,utils,FALSE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
seq_len,base,FALSE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
length,base,FALSE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
length,base,FALSE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
as_tibble,dplyr,TRUE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
transpose,purrr,FALSE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
unlist,base,FALSE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
str_flatten,stringr,TRUE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
c,base,FALSE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
str_flatten,stringr,TRUE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
map,purrr,FALSE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
tibble,dplyr,TRUE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
map,purrr,FALSE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
map,purrr,FALSE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
mutate,dplyr,FALSE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
ifelse,base,FALSE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
is.na,base,FALSE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
map,purrr,FALSE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
mutate,dplyr,FALSE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
ifelse,base,FALSE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
is.na,base,FALSE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
tibble,dplyr,TRUE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
mutate,dplyr,FALSE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
map,purrr,FALSE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
select,dplyr,FALSE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
mutate,dplyr,FALSE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
map_chr,purrr,FALSE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
nrow,base,FALSE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
mutate,dplyr,FALSE,content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd,https://raw.githubusercontent.com/brshallo/brshallo/master/content/post/2020-02-13-fivethirtyeightriddlersolutions-palindrome-debts-and-ambiguous-absolut-value-signs.Rmd
